,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
2827,134.214759022081,1.22480667246945,0.142787494822747,8.57782870964927,9.66807776294868e-18,2.00265713474755e-16
27245,383.781690860083,-1.11600393214787,0.0998878246153915,-11.1725721973117,5.5548590185327e-29,2.78558918918058e-27
677774,6.50302390706787,2.06865583630016,0.693258360540984,2.98396089256808,0.00284543137305123,0.00809229377353499
692212,23.4675927785869,1.09081383524074,0.365996923754713,2.98039072036517,0.00287880932894194,0.00817150994681442
677825,39.2340633956699,1.49669449991167,0.278532904229656,5.37349260063586,7.72259758105151e-08,5.3530477258425e-07
692073,36.6037527818864,1.08711539912262,0.298552883121346,3.64128253513052,0.000271283220305791,0.000995415404478792
4146,17.4045186583554,1.24948934073504,0.393857137620877,3.17244305456205,0.0015116220109893,0.0046290001619945
100129196,30.1898715422118,1.53829946346402,0.31695197117079,4.8534150388202,1.21353345034659e-06,7.01029801840308e-06
107985471,6.03345074896384,1.68952404950986,0.666977236502322,2.53310601478672,0.0113056753975616,0.0272687975078144
105378629,17.4171084128094,1.17183109272956,0.428700773689639,2.73344758080124,0.00626750987991335,0.0162428349438653
1296,7.66334917241424,1.36846822023267,0.559976916421609,2.44379398525483,0.0145337230918393,0.0338719512047172
80149,98.3404197139392,1.217883518181,0.163516818452125,7.44806271128358,9.47207978876808e-14,1.37713644889608e-12
284656,33.8067173484263,1.9074811014592,0.603237882958666,3.16207114199077,0.00156651288378855,0.004783577694887
5453,7.95694874880465,2.61596356558112,0.647185816665272,4.04205948001192,5.29837877242547e-05,0.000227135522743533
353500,27.7274027902179,1.10214125775033,0.334450322030743,3.29538106304776,0.000982882996654796,0.00315289825742969
728448,25.2193705343678,1.23339250508738,0.332413940118103,3.71041149672955,0.000206922628343256,0.000780057442843379
105378669,12.2861844743086,1.62146392321882,0.472770738401826,3.42970448784559,0.00060423893726389,0.00204157777204198
112268225,22.3245955674679,1.36040715382147,0.336253419287477,4.04577939074697,5.21493271229089e-05,0.000223882673539511
339541,7.6799799994658,1.6342414603933,0.544423114368447,3.00178559150466,0.00268401144497603,0.00769113336097085
26828,11.8209992703805,-1.58483306729226,0.495490374667573,-3.19851433714638,0.00138137664135967,0.00427067191525894
94162,11.1392372969034,1.37210022827015,0.507804787044605,2.70202302789561,0.00689189889440866,0.017616269139459
266675,15.1297676126966,3.26438792320563,0.526587286991575,6.19913925733999,5.67727834011902e-10,5.31275936182356e-09
1263,242.832309970293,2.23081304381105,0.129392992994752,17.2406016135783,1.31659539588394e-66,4.02968990822959e-64
343521,35.5426987352847,3.16275873525021,0.329488171902817,9.59900538154391,8.0719567101558e-22,2.36068163951706e-20
