entrez_final	symbol	ensgene	log2FoldChange	padj	description
13139	NA	NA	-2.643080987883366	4.933132172582479e-8	NA
1037	NA	NA	1.614338107158783	4.9758831154672946e-8	NA
5740	PTGIS	ENSG00000124212	1.7390901909015866	4.9796245315201606e-8	prostaglandin I2 synthase
9593	NA	NA	-1.0243398948520523	4.985845090170104e-8	NA
12372	NA	NA	3.103924655140384	5.011344071646567e-8	NA
6936	GCFC2	ENSG00000005436	3.18340198611497	5.033651617562334e-8	GC-rich sequence DNA-binding factor 2
10583	NA	NA	2.0447659412129973	5.4084046614744516e-8	NA
6352	CCL5	ENSG00000271503	-1.8830801451906705	5.493729134064082e-8	C-C motif chemokine ligand 5
2498	FTH1P3	NA	1.555992562253621	5.501931279024215e-8	ferritin heavy chain 1 pseudogene 3
6761	ST2	NA	1.4626186254162998	5.525772907680099e-8	suppression of tumorigenicity 2
9760	TOX	ENSG00000198846	-2.5110095925536027	5.616126880711936e-8	thymocyte selection associated high mobility group box
7106	TSPAN4	ENSG00000214063	-1.23253120403881	5.7230042389763286e-8	tetraspanin 4
12393	NA	NA	-1.7717691172089507	5.7316463000613186e-8	NA
3681	ITGAD	ENSG00000156886	1.480157401564968	5.9217687366834164e-8	integrin subunit alpha D
5890	RAD51B	ENSG00000182185	1.3162247966886624	5.96891708660259e-8	RAD51 paralog B
7790	NA	NA	1.1882128352160588	6.112345841581735e-8	NA
1416	CRYBB2P1	ENSG00000291087	2.496522530917313	6.143437871089605e-8	crystallin beta B2 pseudogene 1
10114	HIPK3	ENSG00000110422	-2.4409689763957885	6.263079560562719e-8	homeodomain interacting protein kinase 3
595	CCND1	ENSG00000110092	1.909909008585157	6.337949261095512e-8	cyclin D1
6853	SYN1	ENSG00000008056	-1.1028747054981756	6.483086813817558e-8	synapsin I
11692	NA	NA	-1.6669998820329714	6.487880448417042e-8	NA
8293	SERF1A	ENSG00000172058	-1.2003649439285098	6.526530303648732e-8	small EDRK-rich factor 1A
2476	NA	NA	-1.5836996370673153	6.543969889421353e-8	NA
1098	CEACAMP10	NA	1.4821766419541547	6.86690160012735e-8	CEA cell adhesion molecule pseudogene 10
4097	MAFG	ENSG00000197063	1.4080800277321972	6.884758567058815e-8	MAF bZIP transcription factor G
4892	NRAP	ENSG00000197893	-1.4932795127301912	6.934803471836863e-8	nebulin related anchoring protein
2591	GALNT3	ENSG00000115339	2.025416529193019	6.976819689543393e-8	polypeptide N-acetylgalactosaminyltransferase 3
11340	EXOSC8	ENSG00000120699	-1.7883895979908904	7.005107754948386e-8	exosome component 8
14257	NA	NA	3.5072594289647787	7.04475433547322e-8	NA
10717	AP4B1	ENSG00000134262	3.631634236721576	7.104397567414618e-8	adaptor related protein complex 4 subunit beta 1
12893	NA	NA	-2.4929716577092176	7.144816855606432e-8	NA
585	BBS4	ENSG00000140463	-1.0924667351749784	7.504543252309809e-8	Bardet-Biedl syndrome 4
4464	NA	NA	1.4468538758141167	7.559048299512798e-8	NA
11719	NA	NA	2.8286248576063997	7.679783244644707e-8	NA
12228	NA	NA	3.911818333677693	7.722128781973961e-8	NA
281	AMYP1	ENSG00000227408	2.1849672389824315	7.996584571050639e-8	amylase alpha pseudogene 1
13085	NA	NA	-2.8642282019895977	8.351510384098835e-8	NA
8613	PLPP3	ENSG00000162407	2.765017624104005	8.383390614900806e-8	phospholipid phosphatase 3
11562	NA	NA	-1.5928173937696855	8.780751271137433e-8	NA
2857	GPR34	ENSG00000171659	2.212845328622059	8.939302436820457e-8	G protein-coupled receptor 34
11239	NA	NA	2.6089078513364043	9.086630089289756e-8	NA
14403	NA	NA	3.175050510744659	9.151202033390753e-8	NA
14662	NA	NA	2.901953696447052	9.188241615376042e-8	NA
11137	PWP1	ENSG00000136045	-1.5183693979687936	9.31070862663781e-8	PWP1 homolog, endonuclein
937	CD24P3	NA	-1.6197403575355125	9.447952612423595e-8	CD24 molecule pseudogene 3
3842	TNPO1	ENSG00000083312	-1.041941948949627	9.70311391844771e-8	transportin 1
3785	KCNQ2	ENSG00000075043	-1.5611277496414921	9.856142619409677e-8	potassium voltage-gated channel subfamily Q member 2
10440	TIMM17A	ENSG00000134375	-1.3673095767899108	1.0343238250413976e-7	translocase of inner mitochondrial membrane 17A
10515	NA	NA	-1.8403952762514764	1.0496657228394974e-7	NA
7275	TUB	ENSG00000166402	1.3223928917036025	1.0662228881120918e-7	TUB bipartite transcription factor
6916	TBXAS1	ENSG00000059377	-2.637241263699939	1.0696557383286502e-7	thromboxane A synthase 1
9224	NA	NA	-1.5750421477090126	1.0918721987171378e-7	NA
3061	HCRTR1	ENSG00000121764	1.1851970840034454	1.0950603856496873e-7	hypocretin receptor 1
11125	NA	NA	-3.3034765375292614	1.0988773728458535e-7	NA
9379	NRXN2	ENSG00000110076	2.9051037589582145	1.1216768019613852e-7	neurexin 2
130	ADH6	ENSG00000172955	1.0654632352699094	1.1453878440639635e-7	alcohol dehydrogenase 6 (class V)
5423	POLB	ENSG00000070501	-1.3703422254648294	1.151429804615822e-7	DNA polymerase beta
16512	NA	NA	5.360629549442796	1.1728023969195161e-7	NA
6189	RPS3A	ENSG00000145425	-1.6684583618173763	1.20331898088292e-7	ribosomal protein S3A
7445	NA	NA	-2.166324892863926	1.2288695808532252e-7	NA
11467	NA	NA	-2.5862827493558918	1.2288695808532252e-7	NA
9531	BAG3	ENSG00000151929	-2.040649395042419	1.2300223437756206e-7	BAG cochaperone 3
9311	ASIC3	ENSG00000213199	-1.562559591298868	1.2476872562382635e-7	acid sensing ion channel subunit 3
11295	NA	NA	2.0301452601413033	1.2556420091881873e-7	NA
7679	NA	NA	-1.687520815258905	1.2888896894893474e-7	NA
12343	NA	NA	3.21160389935243	1.293522245394629e-7	NA
3668	NA	NA	-1.0659513269373109	1.3006642008770744e-7	NA
13168	NA	NA	2.484040325715193	1.3254413051681326e-7	NA
16111	NA	NA	3.667557448168904	1.3310735003291967e-7	NA
9194	SLC16A7	ENSG00000118596	-2.7694435285334436	1.3349008649021008e-7	solute carrier family 16 member 7
2834	PRLHR	ENSG00000119973	2.5736211184288758	1.3628274141029267e-7	prolactin releasing hormone receptor
2532	ACKR1	ENSG00000213088	-2.1424229730066244	1.3779744467446287e-7	atypical chemokine receptor 1 (Duffy blood group)
7382	NA	NA	-1.0135674502614533	1.3790219343805614e-7	NA
11621	NA	NA	-1.4451683761320935	1.3795587270456027e-7	NA
6136	RPL12	ENSG00000197958	1.2627663784530723	1.4056685470758966e-7	ribosomal protein L12
1059	CENPB	ENSG00000125817	-1.2874619030857344	1.4078493521728248e-7	centromere protein B
5920	PLAAT4	ENSG00000133321	1.1064005372706662	1.4086934300771712e-7	phospholipase A and acyltransferase 4
8007	NA	NA	1.190874426067751	1.41974226578006e-7	NA
7198	TRG-GCC3-1	NA	-1.0977323106500858	1.4840040709066053e-7	tRNA-Gly (anticodon GCC) 3-1
10212	DDX39A	ENSG00000123136	1.420173708246018	1.4948819035433272e-7	DExD-box helicase 39A
6547	SLC8A3	ENSG00000100678	1.1337256006961758	1.4961052526668626e-7	solute carrier family 8 member A3
11967	NA	NA	1.943312025607164	1.5141842627197555e-7	NA
6696	SPP1	ENSG00000118785	-2.135232103123642	1.5256214392839001e-7	secreted phosphoprotein 1
12054	NA	NA	-2.999395145332211	1.562676703023063e-7	NA
5482	NA	NA	-1.2087236145326898	1.5678843410129876e-7	NA
7174	TPP2	ENSG00000134900	3.5119737250712513	1.5724518476684286e-7	tripeptidyl peptidase 2
847	CAT	ENSG00000121691	2.8297967005077402	1.579988355439641e-7	catalase
13344	NA	NA	-3.2498310580143444	1.579988355439641e-7	NA
6617	SNAPC1	ENSG00000023608	-1.04912640365679	1.582051493239252e-7	small nuclear RNA activating complex polypeptide 1
9845	NA	NA	-1.1958082400893433	1.6162616637735827e-7	NA
2437	FRA10G	NA	2.6462538909470315	1.6208346644008024e-7	fragile site, aphidicolin type, common, fra(10)(q11.2)
14751	NA	NA	-2.908651575336338	1.6282009478156502e-7	NA
7983	NA	NA	-1.9091471952200705	1.6406228144767908e-7	NA
1278	COL1A2	ENSG00000164692	1.6621315730072455	1.6421930772331492e-7	collagen type I alpha 2 chain
1171	NA	NA	2.319785333375036	1.6606269473685482e-7	NA
10796	NA	NA	1.4674138913551262	1.6668377460162742e-7	NA
2500	FTH1P7	NA	1.6336145045750188	1.7206471977379825e-7	ferritin heavy chain 1 pseudogene 7
13274	NA	NA	2.0424079877668007	1.7206471977379825e-7	NA
14722	NA	NA	3.4035203442837383	1.731759720103758e-7	NA
16675	NA	NA	8.542125943350557	1.7454408701932032e-7	NA
9095	TBX19	ENSG00000143178	1.5284902775725124	1.7993301733285754e-7	T-box transcription factor 19
2767	GNA11	ENSG00000088256	-1.7917595357097158	1.8114216965330007e-7	G protein subunit alpha 11
11087	NA	NA	-1.689582415229007	1.8531067973019956e-7	NA
10668	CGRRF1	ENSG00000100532	8.824912154073903	1.8596142664935416e-7	cell growth regulator with ring finger domain 1
7778	NA	NA	-1.233642510116007	1.908615574653261e-7	NA
2790	GNG10	ENSG00000242616	1.6745074705789822	1.9784343695905898e-7	G protein subunit gamma 10
9482	STX8	ENSG00000170310	1.3029836249439075	1.9794104343996488e-7	syntaxin 8
198	NA	NA	1.2250509119704944	2.0169447973113364e-7	NA
9111	NMI	ENSG00000123609	-2.065509694208109	2.0714201178829339e-7	N-myc and STAT interactor
3598	IL13RA2	ENSG00000123496	1.3430878510421842	2.0733059991311308e-7	interleukin 13 receptor subunit alpha 2
14209	NA	NA	-3.7160529459674483	2.0844243587941393e-7	NA
7788	NA	NA	-1.5764008258382134	2.1022119067686415e-7	NA
14899	NA	NA	-2.3482987599426077	2.177474398227507e-7	NA
14450	NA	NA	-2.7070531546925776	2.1795691555259244e-7	NA
2912	GRM2	ENSG00000164082	-1.181345324369668	2.1821380784264038e-7	glutamate metabotropic receptor 2
6555	SLC10A2	ENSG00000125255	-1.4360019843889897	2.2199572680395363e-7	solute carrier family 10 member 2
4393	NA	NA	-1.0323362042802087	2.2486258671348198e-7	NA
10722	NA	NA	-1.668102687311122	2.288848666299399e-7	NA
9669	EIF5B	ENSG00000158417	1.1591341086585036	2.3207279038116368e-7	eukaryotic translation initiation factor 5B
5522	PPP2R2C	ENSG00000074211	-1.5434145756510262	2.356163353029138e-7	protein phosphatase 2 regulatory subunit Bgamma
3258	HPT	NA	2.5084790269738204	2.3601170390553806e-7	hypoparathyroidism
3222	HOXC5	ENSG00000172789	1.1694135906070051	2.494180811053632e-7	homeobox C5
10500	SEMA6C	ENSG00000143434	1.267057534457741	2.577645224120575e-7	semaphorin 6C
12035	NA	NA	2.348411265161246	2.6632734683991886e-7	NA
6861	SYT5	ENSG00000129990	-1.3363011400474867	2.70845305742533e-7	synaptotagmin 5
11283	CYP4F8	ENSG00000186526	-1.714144460008065	2.752892325165588e-7	cytochrome P450 family 4 subfamily F member 8
2253	FGF8	ENSG00000107831	2.3402825359737465	2.807902289685637e-7	fibroblast growth factor 8
10095	ARPC1B	ENSG00000130429	-1.9690518716996819	2.947967401105269e-7	actin related protein 2/3 complex subunit 1B
11694	NA	NA	-1.7548866194588493	3.07037743806979e-7	NA
2625	GATA3	ENSG00000107485	-1.10098448478738	3.079828881358065e-7	GATA binding protein 3
10627	MYL12A	ENSG00000101608	2.1923198393839205	3.155470896215833e-7	myosin light chain 12A
12506	NA	NA	-1.6202283343164385	3.1681281804721303e-7	NA
13177	NA	NA	-1.9651197664182332	3.254465659477025e-7	NA
3116	HLA-DPB2	ENSG00000224557	1.0652384260834784	3.298077559724142e-7	major histocompatibility complex, class II, DP beta 2 (pseudogene)
5199	CFP	ENSG00000126759	1.1395802732599212	3.4245782701435437e-7	complement factor properdin
3060	HCRT	ENSG00000161610	-1.7757838039483185	3.4580935226680117e-7	hypocretin neuropeptide precursor
13222	NA	NA	-3.2690337842257122	3.621315579940546e-7	NA
8717	TRADD	ENSG00000102871	-1.7857832174155488	3.6784439136214426e-7	TNFRSF1A associated via death domain
12602	NA	NA	-2.7030631253369104	3.7455056004853287e-7	NA
3292	HSD17B1	ENSG00000108786	1.550659044324971	3.7653587406326687e-7	hydroxysteroid 17-beta dehydrogenase 1
8113	MCOP1	NA	2.0623719259442885	3.7869178996621047e-7	microphthalmia, autosomal recessive
14369	NA	NA	5.277877557493625	3.812662998364496e-7	NA
4899	NRF1	ENSG00000106459	-1.2702962902734605	3.841438575867407e-7	nuclear respiratory factor 1
1385	CREB1	ENSG00000118260	-1.6676216360922567	3.842604197924209e-7	cAMP responsive element binding protein 1
2733	GLE1	ENSG00000119392	-2.8375520733068056	3.879653854440543e-7	GLE1 RNA export mediator
3957	LGALS2	ENSG00000100079	-2.364712579269137	3.879653854440543e-7	galectin 2
4981	OPEM	NA	2.1550161616816776	3.8947859045164007e-7	ophthalmoplegia, external, with myopia
6993	DYNLT1	ENSG00000146425	1.2548360132772587	3.934167198513734e-7	dynein light chain Tctex-type 1
9826	ARHGEF11	ENSG00000132694	-2.2349511269289337	3.946986818275014e-7	Rho guanine nucleotide exchange factor 11
8025	NA	NA	-1.5148591188399192	3.9912543800942755e-7	NA
9828	ARHGEF17	ENSG00000110237	-1.0544614915856103	3.9961927171063526e-7	Rho guanine nucleotide exchange factor 17
6776	STAT5A	ENSG00000126561	-1.4592079274611685	4.0030498049638674e-7	signal transducer and activator of transcription 5A
12098	NA	NA	-1.5402137211515996	4.0151725835557513e-7	NA
6330	SCN4B	ENSG00000177098	-1.3689388813454668	4.036743221683108e-7	sodium voltage-gated channel beta subunit 4
10761	PLAC1	ENSG00000170965	-1.5196425521145864	4.0669270850930246e-7	placenta enriched 1
1228	NA	NA	1.3791671101894172	4.1464522689244695e-7	NA
8431	NR0B2	ENSG00000131910	1.279535404631253	4.147952450669627e-7	nuclear receptor subfamily 0 group B member 2
14081	NA	NA	-2.3873968206150056	4.147952450669627e-7	NA
11210	NA	NA	-1.5865054440354573	4.205809939119078e-7	NA
12626	NA	NA	-1.4498154416386317	4.2070087887813717e-7	NA
4983	OPHN1	ENSG00000079482	1.1836866835069482	4.2998577375119537e-7	oligophrenin 1
7715	NA	NA	-1.0230660910093734	4.364003391987919e-7	NA
14378	NA	NA	-3.0101400029047465	4.371458932095512e-7	NA
10804	GJB6	ENSG00000121742	-2.7811993928104193	4.3899360739117485e-7	gap junction protein beta 6
8395	PIP5K1B	ENSG00000107242	-1.0580639714843227	4.401845508566439e-7	phosphatidylinositol-4-phosphate 5-kinase type 1 beta
5372	PMM1	ENSG00000100417	-1.8529987260596192	4.41815910642644e-7	phosphomannomutase 1
2347	NA	NA	1.388413828651977	4.4408017071262753e-7	NA
3965	LGALS9	ENSG00000168961	1.8618010826768876	4.4408017071262753e-7	galectin 9
10023	FRAT1	ENSG00000165879	2.1825988377299503	4.499840717034719e-7	FRAT regulator of WNT signaling pathway 1
6467	NA	NA	1.0936518310764225	4.5358043880030766e-7	NA
8480	RAE1	ENSG00000101146	-1.390539344920949	4.5735686092482806e-7	ribonucleic acid export 1
7327	UBE2G2	ENSG00000184787	-3.6465336986143257	4.6214352195927577e-7	ubiquitin conjugating enzyme E2 G2
10238	DCAF7	ENSG00000136485	1.7945904529284693	4.723133771471138e-7	DDB1 and CUL4 associated factor 7
1064	NA	NA	1.8287142323619607	4.87267576986719e-7	NA
13723	NA	NA	-2.9559698219447967	4.892748606070333e-7	NA
5042	PABPC3	ENSG00000151846	-1.6043074696015145	4.976203252732711e-7	poly(A) binding protein cytoplasmic 3
3834	KIF25	ENSG00000125337	-1.3730029773043062	5.000911122442191e-7	kinesin family member 25
12370	NA	NA	-1.2414671379271016	5.000911122442191e-7	NA
2482	NA	NA	1.2733539077404146	5.121860845630393e-7	NA
8932	MBD2	ENSG00000134046	-1.4901579383314787	5.160028557752091e-7	methyl-CpG binding domain protein 2
6233	RPS27A	ENSG00000143947	1.4339510094136403	5.203872011433479e-7	ribosomal protein S27a
11664	NA	NA	-1.5994193060593147	5.262348660132088e-7	NA
10898	CPSF4	ENSG00000160917	-1.2026243163257224	5.321219720716337e-7	cleavage and polyadenylation specific factor 4
11334	TUSC2	ENSG00000114383	-1.7167998625565444	5.376605078541281e-7	tumor suppressor 2, mitochondrial calcium regulator
4145	MATK	ENSG00000007264	-1.288039459301458	5.376724921781607e-7	megakaryocyte-associated tyrosine kinase
5184	PEPD	ENSG00000124299	1.6051549282977284	5.446146537475929e-7	peptidase D
11049	NUS1P3	NA	-1.4559448747677997	5.706732800845768e-7	NUS1 pseudogene 3
8145	NA	NA	2.803288536613125	5.759000923884732e-7	NA
11179	ZNF277	ENSG00000198839	3.6167609255229727	5.801110983176386e-7	zinc finger protein 277
12813	NA	NA	-2.1238363289779416	5.801110983176386e-7	NA
9225	NA	NA	-1.4549163912619199	5.869368932991343e-7	NA
7986	GPDS1	NA	1.2818057752476224	5.916543416627422e-7	glaucoma-related pigment dispersion syndrome 1
6008	RHEBP1	NA	1.0383424373916657	5.969920666956832e-7	RHEB pseudogene 1
3202	HOXA5	ENSG00000106004	1.6663715400014376	6.143816191261565e-7	homeobox A5
8067	NA	NA	-1.7003373780284832	6.205007146789243e-7	NA
12763	NA	NA	-1.2863187044418367	6.276298945560505e-7	NA
11457	NA	NA	-2.3403708050540395	6.31648351013047e-7	NA
16636	NA	NA	-4.675246638845643	6.337368223417166e-7	NA
9186	NA	NA	1.2600440186022366	6.357014892456101e-7	NA
3533	NA	NA	1.9633577663847839	6.425671098119054e-7	NA
14828	NA	NA	-2.165602197976949	6.428356783446362e-7	NA
11199	ANXA10	ENSG00000109511	-2.3705552571700212	6.439822890804406e-7	annexin A10
4077	NBR1	ENSG00000188554	1.2322630956475067	6.473862394736654e-7	NBR1 autophagy cargo receptor
3158	HMGCS2	ENSG00000134240	1.2125775947682005	6.587079915507839e-7	3-hydroxy-3-methylglutaryl-CoA synthase 2
10027	NA	NA	-1.2521648349277081	6.587079915507839e-7	NA
7459	WBSCR2	NA	-1.7022244120231302	6.637333532123302e-7	Williams-Beuren syndrome chromosome region 2
5120	PCOS1	NA	2.0099354425702245	6.648967907173325e-7	polycystic ovary syndrome 1
13889	NA	NA	-4.101819062634822	6.722454488527785e-7	NA
5746	PTH2R	ENSG00000144407	-1.7461566257606111	6.765375063720806e-7	parathyroid hormone 2 receptor
7371	UCK2	ENSG00000143179	-1.5350344405123848	6.777457380162684e-7	uridine-cytidine kinase 2
6386	SDCBP	ENSG00000137575	1.0909203420694682	6.827089960311142e-7	syndecan binding protein
3663	IRF5	ENSG00000128604	1.4746012883077515	6.863737280472128e-7	interferon regulatory factor 5
13029	NA	NA	2.013270253204695	6.863737280472128e-7	NA
3094	HINT1	ENSG00000169567	1.8445737803184048	6.983959288106634e-7	histidine triad nucleotide binding protein 1
6460	NA	NA	-1.0539453158802181	7.036172877121832e-7	NA
5271	SERPINB8	ENSG00000166401	2.0428111606964072	7.111543038128808e-7	serpin family B member 8
8347	H2BC4	ENSG00000180596	-1.3021392788357804	7.111543038128808e-7	H2B clustered histone 4
13838	NA	NA	-2.31057320842332	7.111543038128808e-7	NA
13490	NA	NA	2.628450798314601	7.171050764126808e-7	NA
9781	RNF144A	ENSG00000151692	-1.695773938625274	7.231465985606133e-7	ring finger protein 144A
4848	CNOT2	ENSG00000111596	1.073788384184218	7.358865616738222e-7	CCR4-NOT transcription complex subunit 2
16258	NA	NA	7.628149792838777	7.41861508725162e-7	NA
3592	IL12A	ENSG00000168811	1.949513492742928	7.507463421947244e-7	interleukin 12A
6863	TAC1	ENSG00000006128	2.130671844341703	7.608984499818021e-7	tachykinin precursor 1
2131	EXT1	ENSG00000182197	1.2341998715136246	7.633061783951533e-7	exostosin glycosyltransferase 1
11635	NA	NA	2.1710021645781916	8.035948521027387e-7	NA
10039	PARP3	ENSG00000041880	-1.9513284546498886	8.127183274731283e-7	poly(ADP-ribose) polymerase family member 3
15540	NA	NA	-5.038101289465352	8.216511600231434e-7	NA
11445	NA	NA	-2.1806192101695667	8.326902856647556e-7	NA
14749	NA	NA	3.8101472503144067	8.383652704930986e-7	NA
8064	NA	NA	-1.558844727108213	8.440502764057813e-7	NA
6603	SMARCD2	ENSG00000108604	1.8101677227633572	8.472678121545781e-7	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2
7007	TECTA	ENSG00000109927	2.4471461393416987	8.516971547525837e-7	tectorin alpha
7499	XG	ENSG00000124343	2.2837455495267185	8.568630321955855e-7	Xg glycoprotein (Xg blood group)
8893	EIF2B5	ENSG00000145191	-1.1153274673794058	8.681292212970381e-7	eukaryotic translation initiation factor 2B subunit epsilon
9797	TATDN2	ENSG00000157014	-2.3808885777240736	8.766689371865233e-7	TatD DNase domain containing 2
30	ACAA1	ENSG00000060971	2.501781514096309	8.800639314655646e-7	acetyl-CoA acyltransferase 1
12743	NA	NA	-2.0529507778334133	8.823060179988917e-7	NA
10778	ZNF271P	ENSG00000257267	-1.3602562004863978	8.88876149123604e-7	zinc finger protein 271, pseudogene
9074	CLDN6	ENSG00000184697	-1.9946345027905723	9.013104917579809e-7	claudin 6
11517	NA	NA	-1.3900550357509527	9.013104917579809e-7	NA
9606	NA	NA	-2.574591130857202	9.176657800952746e-7	NA
