"","GSM1399027_LIliana_06-29-12-90609_Veh.CEL.gz","GSM1399028_LIliana_06-29-12-100609_CBD.CEL.gz","GSM1399029_LIliana_06-29-12-11CC4121_Veh.CEL.gz","GSM1399030_LIliana_06-29-12-12CC4121_CBD.CEL.gz","GSM1399031_Liliana_10-20-2011-84121T3_VEH.CEL.gz","GSM1399032_Liliana_10-20-2011-94121T3_CBD.CEL.gz"
"8167261",5.65289835751892,5.54071495453062,5.89585535068825,5.94585311192218,7.99923140092615,7.92724190245229
"8167270",10.1544829533988,10.2373839152153,9.81874511562884,9.80452222552404,9.61468389009229,9.89665772243688
"8167287",8.98547802367579,9.13334631504872,9.28778656574203,9.75852221247679,9.00235744325732,9.43501490141219
"8167305",9.54058391388731,9.36345798985018,8.41308833734996,8.23242801855089,8.70755804363875,8.71522953652501
"8167314",8.6137684393787,8.73099264564304,8.84218726968081,8.6667077278117,8.86033617131221,9.09844565996389
"8167322",8.92249331088421,8.98299901322163,8.67850252210386,8.77699147299067,9.25395164156363,9.35068436610272
"8167334",7.26179309595632,7.39881286328808,7.54447302880931,7.60610244401594,7.00720835816787,6.95846996220817
"8167347",9.00971232864978,8.90514390815871,8.11630729127846,7.16448560129778,8.26098780708302,7.79173516187497
"8167356",5.42949567767511,5.71320228813163,5.97095226486032,5.85498191640179,5.67634669041339,5.77731660092803
"8167360",7.1620309941948,7.39881286328808,7.75783173403761,7.67071353850918,7.03469565251065,7.01498167203582
"8167369",8.71996924516147,8.54315450790226,8.95583560536936,8.84775010400002,9.2253857213068,9.08179472684869
"8167407",6.99022694307633,7.24527811189165,7.2605391334391,7.38468187283933,6.90281734466863,6.69085112663373
"8167412",9.4499815803258,9.34215308995597,8.84203051703877,8.82626099408403,8.85858730015184,8.8187356297914
"8167428",5.62093602500842,5.72676997757981,5.61662795904286,5.87180423220757,5.14850035528024,5.28854815786599
"8167430",7.64488104999516,7.61810322370678,7.71653592562969,7.83237416869346,7.86409046670952,7.75510587449641
"8167441",6.75521302630238,6.73209647531416,6.2230877460209,6.38549065770359,6.91201852625452,6.75675547729217
"8167443",6.28720635161468,6.41952003164295,6.47453746318171,6.6736691594539,6.15008604601465,6.31319726471826
"8167449",11.1821279372465,11.2875485985059,10.6689906810937,10.8120896687706,10.707034178139,11.1195204161632
"8167457",8.34868225393441,8.2975742054225,8.28830491477944,8.54936181040311,8.08795969719903,8.04221169004464
"8167476",7.74703609200501,7.85352231952178,8.01958024862427,8.0077520811701,7.97244690457214,8.03153273044406
"8167482",5.70492496656805,5.76306463439262,6.37979444184086,6.27160318573157,6.22033071565345,6.3514637205342
"8167508",5.62333200825638,5.69255179320497,6.30488566575143,6.19247377471107,6.13105256600197,6.25705300866873
"8167526",5.40179916277061,5.44858694277221,6.04918173916441,5.96152995492643,5.85774781260669,5.95558333324922
"8167560",4.38768984341282,4.56014724008598,4.82063287786717,5.04632733534973,4.1947274390161,5.56576654808359
"8167562",5.70492496656805,5.76306463439262,6.37979444184086,6.27160318573157,6.22033071565345,6.3514637205342
"8167573",8.67947441904346,9.03931575443009,9.5826979626067,9.57851498278227,8.67339107206219,8.55107986442002
"8167575",7.19145813803014,7.22296811770098,7.91216625805902,7.78909104248431,7.31975321894453,7.41089056641837
"8167577",5.94747762159567,6.00928659374324,6.60642447256212,6.52715955064959,6.40287507178929,6.53516434504188
"8167584",5.94747762159567,6.00928659374324,6.60642447256212,6.52715955064959,6.40287507178929,6.53516434504188
"8167592",5.82246725705548,5.95221718342883,5.9300114929345,5.95866055851034,5.36114669648555,5.53412411173814
"8167601",7.67907778651781,7.60902069361597,7.91197161796449,7.70703411323956,8.45360303120196,8.59157618172501
"8167603",7.95665117672722,8.26731080470815,8.34287800388125,8.50162547402052,8.13340656148058,8.48853562315802
"8167623",6.36362332196963,6.4090842068961,6.71528107738453,6.55523023800213,6.42736687098323,6.31734081591513
"8167625",6.11626599084792,6.2989665747951,6.3880554401996,6.43165377424331,8.18903822349809,7.03050496952758
"8167638",2.80871326752464,2.74116614487267,2.9513479436519,2.99149586124233,2.9628622882732,3.08618210748348
"8167640",5.96855958734646,5.85459456874943,5.80381930297082,5.43074626377542,5.60584175315719,5.48731212356449
"8167642",5.73373877028945,5.92286539572914,5.90081633573641,5.89278361296903,5.30323012837095,5.30938877262773
"8167645",9.49630766101146,9.37687953253156,9.31791190832524,9.16812882930135,9.21127022537418,9.05960548697795
"8167650",7.32187951643647,7.34180414309743,7.61916543524853,7.66028226668973,7.2248221048064,7.19298984244332
"8167652",7.75622515578947,7.97256486199312,8.14618821155567,7.89005447566291,8.48500162050976,8.29236039300004
"8167654",9.85555516000861,9.87455815135954,9.37941605554895,9.29552576384321,10.0014427249721,9.77557084045776
"8167656",11.991180824269,11.7799250599218,11.5970709044323,11.0630682248162,12.203476833475,11.8894424470447
"8167673",10.3524470165761,10.3008977348874,10.2483095674733,10.187952085425,11.0283539141363,10.645348211561
"8167690",5.96481236024382,6.07480648043318,6.22703952760935,6.10061519517856,5.97196060964034,5.41834368581269
"8167693",5.56203053962872,5.51387022311687,5.60354127224298,5.55572340266175,5.36501880678553,5.32519606629753
"8167701",5.94454340321483,6.17580673363491,6.56175681794732,6.51763947965097,6.00848427136725,5.74949353803676
"8167710",5.94454340321483,6.17580673363491,6.56175681794732,6.51763947965097,6.00848427136725,5.74949353803676
"8167721",6.90293562294995,7.29718571811051,7.27766851766452,7.28099358100302,7.30289770554124,7.99264392827486
"8167726",3.69562529007763,3.59105999401893,4.04202211928087,3.67950124252275,3.51531713049699,3.58222733445999
"8167728",5.91139730109801,6.03266054434909,6.17499081722152,6.33346206726316,7.05991310622662,7.26092465134266
"8167742",5.28775798045517,5.00170502614389,5.39582844815174,5.10762732239814,4.96892935674207,4.83608542581496
"8167749",8.88523990183015,8.69799529020257,8.99597702586083,8.78730961184499,8.4665252378864,8.15078038979448
"8167758",7.03879518385408,6.94147014617511,7.59032664110031,7.66799458792747,7.86222502921428,7.92375947130742
"8167763",9.04293277266135,8.88961868714839,9.21909316085878,9.24113976758684,8.94908875402317,9.04146005420074
"8167772",5.24022602853481,5.75441761927399,5.94285633989429,5.29647801312633,5.13779943040585,4.61167019058429
"8167774",6.72420684100967,6.63612862933561,6.91541207483948,6.82083176851451,6.41043930843128,6.5173305515905
"8167784",4.87605339424373,5.1507955900492,4.98094805845176,4.72669866575548,4.69469688686122,4.45988009407533
"8167786",6.71141283952152,6.6442485429936,7.05029963279619,7.06188707364271,6.68124771916043,6.23205515503829
"8167790",9.57606970601944,9.31770787200564,9.23133666988295,9.07295048605935,9.19512170912535,9.37070266259436
"8167797",9.53368889557141,9.76361151301524,9.46264554752576,9.51460628854361,9.24511610294202,9.43924293190724
"8167815",11.9164800339315,11.498256469088,11.242290096588,11.1287814305512,11.3504316684249,11.3837454777198
"8167835",9.38181986237061,9.01579981947669,9.26194029071806,9.1890911021216,8.91254780602063,8.66246605545733
"8167854",9.44257502406481,9.41185890854525,9.53696671425199,9.16084467418976,8.44584246849658,8.56245615349921
"8167862",5.2133817017075,5.39558011824247,5.57068496632289,5.28296423815088,5.39761127521245,5.35365085525409
"8167866",5.00271219971705,4.53168038438566,4.88603024570367,4.38837367625535,6.44652813685305,7.07465767172217
"8167871",4.12768282717835,4.46446952619668,4.59747979314784,4.04750222645635,4.0070956031653,4.18702437373982
"8167874",5.64686383012779,5.71962210947037,5.63333191108829,5.7914769938611,4.91524371262966,5.10345624568702
"8167876",2.65130120974458,2.64917759157376,2.90778838807497,3.09882319553494,2.72718804280124,2.95953906383832
"8167878",4.583720977577,4.81190253129856,5.47268159689606,5.51313517428123,4.56319159889421,4.51587416052845
"8167880",6.71562680964254,7.00996728479576,7.16264280585451,7.11920638323167,6.78781572003351,6.52537422083395
"8167887",8.8149440875607,8.5211933952879,8.53203628143147,8.08718836827931,9.37584231248577,9.6654014792468
"8167893",6.10783534459626,6.39968532954192,6.02719693235924,6.71148152974223,5.99459958720221,5.95613948234314
"8167895",5.45624333793201,5.53156388988349,5.22388795257097,5.28921601447105,5.00857935190532,5.22180293810258
"8167897",8.04520780732621,7.90343888969931,8.28529935338869,8.50814263152537,8.64183908925421,8.94960345152832
"8167910",3.09892016461595,2.6733547551539,3.58855591070612,4.00555970645337,4.43514400144063,2.71362126088789
"8167912",5.5872632124104,5.6947480941046,6.35683918703791,6.23484148510886,6.3399727322298,6.23889947010875
"8167924",10.6224750382129,10.6822808521365,10.778732904145,10.8796149597267,10.822627690113,10.9064830167154
