"","H_0_1","H_0_2","H_40_1","H_40_2","He_0_1","He_0_2","He_40_1","He_40_2"
"ENSG00000166349",10,13,6,7,3,0,0,0
"ENSG00000255455",24,17,10,12,0,0,0,0
"ENSG00000236565",14,6,4,12,26,25,12,14
"ENSG00000172264",21,18,11,12,1,5,2,1
"ENSG00000124253",0,0,0,0,19,4,58,55
"ENSG00000281566",80,64,16,21,0,0,0,0
"ENSG00000241489",26,5,11,5,7,1,0,3
"ENSG00000179698",21,17,9,5,8,3,10,16
"ENSG00000247774",65,46,27,28,0,0,0,0
"ENSG00000258818",3,7,20,12,42,57,7,8
"ENSG00000245534",1,5,0,0,13,5,3,2
"ENSG00000261067",20,18,11,9,1,0,12,13
"ENSG00000258130",27,59,50,38,0,0,3,3
"ENSG00000264070",10,14,9,7,11,9,6,7
"ENSG00000248278",5,14,4,9,17,16,4,2
"ENSG00000267475",31,16,16,14,6,12,1,2
"ENSG00000279501",0,0,0,0,19,53,32,18
"ENSG00000236830",23,13,11,23,4,0,38,32
"ENSG00000214145",15,19,1,5,0,0,0,0
"ENSG00000225914",30,21,7,10,0,0,0,0
"ENSG00000279968",1,2,0,1,48,41,0,4
"ENSG00000106302",90,61,19,27,0,0,0,2
"ENSG00000111641",34,26,21,3,7,16,7,10
"ENSG00000139890",0,2,7,6,0,0,5,7
"ENSG00000261136",15,13,5,10,12,22,0,0
"ENSG00000229474",10,12,10,19,3,4,4,1
"ENSG00000235217",0,0,4,6,2,4,7,9
"ENSG00000267422",14,8,3,7,12,10,20,19
"ENSG00000279794",3,10,5,7,7,24,10,5
"ENSG00000225335",10,17,4,7,14,10,6,3
"ENSG00000160284",0,0,1,1,22,10,25,27
"ENSG00000159450",90,70,15,21,0,0,0,0
"ENSG00000233225",8,21,5,9,15,17,12,27
"ENSG00000255139",3,15,8,8,1,3,6,5
"ENSG00000149735",7,6,2,4,51,21,27,38
"ENSG00000111664",21,14,2,5,15,7,17,5
"ENSG00000257512",23,11,15,19,32,29,15,15
"ENSG00000276698",0,2,2,9,28,30,7,15
"ENSG00000168282",20,14,18,7,0,1,15,6
"ENSG00000284052",21,22,1,12,6,11,7,6
"ENSG00000243696",5,4,2,0,10,7,0,0
"ENSG00000249464",49,36,15,17,26,26,6,3
"ENSG00000273055",51,54,2,1,10,34,9,3
"ENSG00000284505",2,0,2,0,1,0,5,9
"ENSG00000130711",11,8,2,11,7,1,50,41
"ENSG00000149418",34,12,26,18,29,20,15,10
"ENSG00000273729",6,2,10,3,5,11,1,3
"ENSG00000280407",17,16,7,8,8,7,13,24
"ENSG00000207554",14,11,6,5,9,14,25,41
"ENSG00000272669",12,8,15,9,13,2,10,16
"ENSG00000239415",38,14,10,5,28,16,7,6
"ENSG00000225234",6,5,4,5,7,3,2,3
"ENSG00000236432",8,4,1,8,28,33,22,7
"ENSG00000279691",0,4,5,13,9,1,12,20
"ENSG00000232546",3,1,5,1,11,16,6,3
"ENSG00000253931",0,0,0,0,15,18,30,23
"ENSG00000260589",4,4,16,15,24,21,9,10
"ENSG00000129204",0,2,0,0,25,24,2,4
"ENSG00000266456",4,4,0,0,47,44,1,1
"ENSG00000279989",5,7,0,2,4,2,0,0
"ENSG00000053438",14,8,4,7,10,18,17,8
"ENSG00000268041",7,6,3,5,0,0,0,3
"ENSG00000209482",28,47,8,15,26,16,7,9
"ENSG00000285938",3,1,2,5,19,15,5,5
"ENSG00000181819",5,7,4,5,7,26,9,6
"ENSG00000285018",1,0,4,0,1,3,0,1
"ENSG00000172803",15,19,4,3,4,5,8,1
"ENSG00000095464",4,5,1,6,38,77,5,5
"ENSG00000108242",56,67,36,38,0,0,0,0
"ENSG00000232859",6,2,7,5,2,0,0,0
"ENSG00000266933",2,5,5,2,3,4,1,2
"ENSG00000272473",15,15,9,2,2,3,3,3
"ENSG00000160161",5,2,4,4,10,0,28,28
"ENSG00000268655",10,10,1,2,0,0,6,1
"ENSG00000231177",13,26,6,5,28,29,3,2
"ENSG00000229334",19,29,20,17,10,10,1,2
"ENSG00000175449",3,5,4,5,3,1,8,6
"ENSG00000213397",41,32,13,14,0,3,5,1
"ENSG00000214814",61,64,35,34,0,0,0,0
"ENSG00000257896",12,16,3,1,4,22,0,0
"ENSG00000213145",11,7,1,7,0,1,3,5
"ENSG00000266501",9,10,20,9,5,3,14,19
"ENSG00000265800",52,54,6,1,3,1,5,5
"ENSG00000214140",4,8,7,3,24,36,4,0
"ENSG00000181029",19,15,7,11,3,2,5,9
"ENSG00000237476",11,7,5,1,0,5,5,3
"ENSG00000218537",2,0,0,0,9,3,5,3
"ENSG00000135835",2,4,2,3,12,18,6,1
"ENSG00000224431",2,9,2,2,2,0,2,3
"ENSG00000187372",9,11,1,0,28,39,2,1
"ENSG00000218305",10,11,8,19,11,15,18,13
"ENSG00000232630",14,22,5,9,9,28,6,1
"ENSG00000275180",28,20,24,18,12,10,10,2
"ENSG00000186047",4,2,1,0,12,64,1,5
"ENSG00000261560",28,20,12,4,13,35,16,14
"ENSG00000231595",16,16,18,15,20,7,11,9
"ENSG00000101331",1,2,1,0,1,1,0,1
"ENSG00000257446",0,0,0,0,32,23,22,22
"ENSG00000273243",12,21,19,27,19,20,3,3
"ENSG00000243646",7,12,17,32,10,14,8,2
"ENSG00000221986",0,0,0,0,51,49,35,28
"ENSG00000169031",0,2,3,2,12,10,1,2
"ENSG00000227954",10,12,11,12,0,0,0,0
"ENSG00000255129",0,0,0,7,0,4,1,1
"ENSG00000258311",23,25,7,11,30,9,9,7
"ENSG00000257150",13,9,12,14,0,6,0,0
"ENSG00000130755",2,0,0,0,3,9,7,4
"ENSG00000236947",11,6,9,14,2,2,0,0
"ENSG00000272750",10,16,14,7,17,17,3,5
"ENSG00000116035",0,0,0,0,27,24,13,21
"ENSG00000273306",26,20,7,16,27,33,7,5
"ENSG00000206417",12,21,17,16,10,9,0,6
"ENSG00000251685",28,33,24,29,16,45,7,4
"ENSG00000225339",12,9,6,5,4,3,16,12
"ENSG00000170092",12,15,6,8,10,20,3,7
"ENSG00000197093",15,9,5,7,19,5,4,15
"ENSG00000279058",21,31,19,13,23,19,21,11
"ENSG00000130182",0,0,19,18,0,0,31,33
"ENSG00000213658",40,42,34,26,2,6,6,4
"ENSG00000263096",1,5,0,2,35,53,23,28
"ENSG00000175730",6,8,8,11,2,6,19,25
"ENSG00000267493",24,33,13,3,1,5,7,7
"ENSG00000232775",16,17,4,8,19,17,1,2
"ENSG00000232545",1,3,0,0,6,2,1,2
"ENSG00000173662",0,1,0,0,48,31,18,37
"ENSG00000269925",5,14,2,9,4,12,12,7
"ENSG00000118292",18,7,42,47,0,7,10,14
"ENSG00000260855",25,26,2,2,17,27,4,0
"ENSG00000226312",9,12,8,8,7,18,26,46
"ENSG00000018280",23,31,35,31,3,1,5,7
"ENSG00000233859",10,5,2,2,15,6,7,12
"ENSG00000147576",4,0,3,3,8,5,6,5
"ENSG00000274897",19,21,6,0,6,0,3,3
"ENSG00000254884",1,0,1,0,0,0,6,6
"ENSG00000138315",4,2,0,0,61,66,10,15
"ENSG00000226711",9,15,4,5,1,1,0,1
"ENSG00000227354",6,9,1,10,25,34,12,5
"ENSG00000259577",3,1,11,1,2,8,4,3
"ENSG00000260018",7,15,12,13,6,9,16,12
"ENSG00000108387",29,18,12,5,19,5,9,7
"ENSG00000229447",5,4,2,2,2,4,6,11
"ENSG00000243926",5,6,19,10,9,13,13,14
"ENSG00000277224",0,0,8,7,4,14,10,17
"ENSG00000183479",59,33,16,20,2,4,0,5
"ENSG00000149380",5,2,3,0,2,4,2,2
"ENSG00000231887",11,7,13,14,16,10,0,0
"ENSG00000182196",26,25,10,11,3,3,6,7
"ENSG00000120658",6,9,7,1,0,0,2,2
"ENSG00000231856",2,4,5,5,19,14,15,18
"ENSG00000167968",21,32,4,14,2,1,10,4
"ENSG00000279568",5,5,6,3,0,4,3,7
"ENSG00000162755",21,23,30,20,30,9,18,14
"ENSG00000204620",19,12,14,9,5,0,14,7
"ENSG00000279331",7,6,5,6,5,18,5,6
"ENSG00000233198",15,22,3,1,6,8,2,4
"ENSG00000273001",3,2,8,13,0,0,0,0
"ENSG00000278991",9,14,3,3,1,15,0,0
"ENSG00000226180",27,20,9,6,12,8,12,10
"ENSG00000279432",9,10,10,12,5,7,19,15
"ENSG00000260287",10,0,6,17,0,4,22,11
"ENSG00000266783",7,7,7,10,7,10,14,8
"ENSG00000267904",6,9,5,6,18,19,7,1
"ENSG00000243243",14,27,37,29,0,7,9,0
"ENSG00000125675",68,57,28,31,0,0,0,0
"ENSG00000265660",4,4,0,1,2,0,11,2
"ENSG00000174483",9,14,7,15,14,15,1,2
"ENSG00000175318",1,5,8,8,0,4,1,1
"ENSG00000196118",30,17,14,25,9,2,1,3
"ENSG00000171396",2,1,3,4,0,0,83,95
"ENSG00000262877",33,32,15,22,1,4,0,0
"ENSG00000105523",23,25,36,57,0,0,1,1
"ENSG00000162490",7,2,14,4,8,10,2,1
"ENSG00000223855",16,17,8,5,0,0,0,2
"ENSG00000242798",47,30,16,15,5,3,5,5
"ENSG00000229413",7,4,14,5,0,0,47,46
"ENSG00000183562",11,8,10,2,25,24,7,7
"ENSG00000247595",28,18,11,7,16,26,4,6
"ENSG00000122870",4,0,0,1,29,29,14,34
"ENSG00000139351",2,4,1,2,33,103,0,2
"ENSG00000197168",1,5,5,2,28,21,4,5
"ENSG00000261794",0,0,0,0,1,2,1,2
"ENSG00000188501",14,3,3,1,32,36,13,10
"ENSG00000260176",16,14,25,42,4,6,7,3
"ENSG00000263335",3,3,7,8,4,7,3,4
"ENSG00000262172",22,11,26,26,3,3,15,16
"ENSG00000234329",3,2,5,7,11,13,16,20
"ENSG00000232713",1,1,1,2,2,10,4,0
"ENSG00000130997",5,8,3,5,9,4,1,6
"ENSG00000229204",33,18,20,20,1,9,6,12
"ENSG00000270419",15,9,13,8,13,11,14,23
"ENSG00000247081",6,4,0,2,5,15,6,0
"ENSG00000136999",12,21,10,11,0,0,0,0
"ENSG00000217094",27,21,19,21,6,10,4,5
"ENSG00000231503",25,19,17,9,11,8,14,21
"ENSG00000205791",21,13,4,11,16,12,0,1
"ENSG00000274528",2,1,2,4,23,26,3,2
"ENSG00000154099",0,1,2,5,2,4,74,65
"ENSG00000267681",3,0,3,2,1,5,5,9
"ENSG00000131400",29,24,6,7,0,0,0,0
"ENSG00000272622",33,21,7,5,3,0,0,1
"ENSG00000248971",7,11,12,15,0,3,5,8
"ENSG00000232615",1,1,0,0,2,0,8,2
"ENSG00000118513",81,40,20,12,3,3,1,0
"ENSG00000171217",3,6,3,0,24,25,4,3
"ENSG00000106483",3,1,0,0,49,33,27,25
"ENSG00000273391",23,17,23,26,5,3,10,16
"ENSG00000272037",9,11,5,3,2,15,2,2
"ENSG00000224034",37,45,23,31,3,1,21,20
"ENSG00000166246",20,22,7,6,3,2,3,3
"ENSG00000279602",3,0,2,3,5,10,16,25
"ENSG00000182687",2,2,12,9,22,1,20,37
"ENSG00000235912",33,10,15,13,18,11,6,17
"ENSG00000198590",10,10,10,7,14,20,16,22
"ENSG00000246560",15,13,9,8,2,2,11,6
"ENSG00000151623",5,5,14,2,12,11,2,1
"ENSG00000137204",0,0,0,0,79,32,16,12
"ENSG00000232160",13,4,2,3,12,5,1,1
"ENSG00000253395",46,61,28,23,0,0,0,0
"ENSG00000282164",2,2,3,0,64,52,4,8
"ENSG00000285103",3,3,5,1,1,11,15,10
"ENSG00000149050",21,21,4,7,7,6,0,2
"ENSG00000183242",0,0,0,0,5,5,3,4
"ENSG00000274922",17,3,6,1,40,24,5,5
"ENSG00000205414",5,3,0,0,37,41,10,9
"ENSG00000225091",9,26,4,7,9,3,36,25
"ENSG00000105538",2,3,0,1,7,8,7,16
"ENSG00000196188",43,30,10,3,36,31,14,12
"ENSG00000235092",14,7,3,2,9,15,3,5
"ENSG00000163803",18,30,6,8,12,6,10,15
"ENSG00000236969",60,54,27,21,2,0,2,1
"ENSG00000214381",87,72,8,16,0,0,0,0
"ENSG00000272072",5,0,7,0,2,16,7,1
"ENSG00000212994",22,22,14,15,11,4,3,1
"ENSG00000255200",21,18,7,12,8,9,4,2
"ENSG00000188596",8,5,11,4,0,0,1,0
"ENSG00000140986",10,4,2,1,23,14,2,1
"ENSG00000267288",32,42,29,24,3,9,7,8
"ENSG00000275632",16,19,11,5,54,56,6,4
"ENSG00000260924",11,20,1,12,14,4,3,12
"ENSG00000210195",17,22,3,3,47,72,0,0
"ENSG00000248592",1,3,1,1,0,0,0,0
"ENSG00000251141",7,2,0,0,4,13,4,0
"ENSG00000036448",5,2,4,1,0,0,2,0
"ENSG00000175463",8,11,2,0,9,5,13,13
"ENSG00000221184",10,7,5,3,6,3,2,5
"ENSG00000282936",14,9,2,1,0,2,6,3
"ENSG00000263952",49,55,37,34,1,2,1,1
"ENSG00000278464",5,11,4,1,60,60,5,5
"ENSG00000277496",15,20,50,23,0,7,1,6
"ENSG00000284431",3,3,3,0,1,0,28,16
"ENSG00000185261",10,7,3,7,8,7,1,4
"ENSG00000248445",2,2,0,3,27,88,5,4
"ENSG00000146197",7,11,0,3,3,7,3,5
"ENSG00000147166",30,40,10,7,7,8,1,8
"ENSG00000227388",1,1,1,0,33,10,1,5
"ENSG00000267940",9,2,9,4,3,5,0,0
"ENSG00000214391",13,22,6,14,24,12,6,10
"ENSG00000148483",7,2,4,3,1,4,2,3
"ENSG00000276853",14,21,12,21,24,15,16,24
"ENSG00000278771",9,15,31,30,4,3,18,8
"ENSG00000161664",25,19,3,4,18,19,12,5
"ENSG00000124257",8,7,4,11,26,32,9,4
"ENSG00000205334",5,3,1,3,2,0,10,2
"ENSG00000279873",9,16,7,0,0,3,3,0
"ENSG00000226266",5,6,4,0,14,14,9,11
"ENSG00000240668",4,5,14,13,0,0,7,8
"ENSG00000154608",4,5,4,2,1,7,9,3
"ENSG00000245662",30,33,41,43,5,6,0,3
"ENSG00000133710",25,23,10,19,12,2,3,0
"ENSG00000237686",3,8,23,9,17,2,8,5
"ENSG00000278291",2,5,0,6,3,7,4,6
"ENSG00000159625",1,3,2,2,43,30,9,11
"ENSG00000225077",8,7,0,0,4,1,1,7
"ENSG00000230163",5,10,2,6,23,9,11,8
"ENSG00000268279",17,18,22,13,4,4,5,1
"ENSG00000235043",13,11,5,9,8,11,15,20
"ENSG00000111863",33,13,21,14,0,0,3,0
"ENSG00000218350",12,13,5,8,10,14,2,2
"ENSG00000237499",4,4,1,4,41,29,37,18
"ENSG00000234129",4,5,11,2,14,20,8,14
"ENSG00000225259",8,15,7,6,12,14,18,12
"ENSG00000133800",27,16,4,1,18,19,33,37
"ENSG00000279696",23,12,5,10,12,10,5,16
"ENSG00000228816",4,9,2,1,2,8,0,0
"ENSG00000243289",9,6,6,18,39,39,7,1
"ENSG00000257647",1,3,1,0,26,78,1,0
"ENSG00000203392",1,0,2,2,5,0,2,2
"ENSG00000278041",58,74,14,23,5,6,0,0
"ENSG00000042062",10,18,10,0,2,1,22,18
"ENSG00000182902",12,10,6,5,4,8,16,12
"ENSG00000231084",18,13,33,44,1,4,14,6
"ENSG00000229816",5,4,2,2,4,6,1,2
"ENSG00000272980",1,6,0,1,3,12,5,0
"ENSG00000230673",2,2,5,3,4,5,8,4
"ENSG00000180592",5,6,2,2,22,30,4,6
"ENSG00000250299",0,3,1,3,9,16,15,6
"ENSG00000260806",16,16,8,17,3,11,18,13
"ENSG00000262766",9,9,6,7,4,13,17,7
"ENSG00000263990",3,4,4,5,7,5,35,49
"ENSG00000278599",4,3,4,7,4,1,6,11
"ENSG00000264049",8,3,6,4,16,8,3,11
"ENSG00000262188",53,50,23,19,9,0,0,0
"ENSG00000235374",12,14,5,10,15,8,4,8
"ENSG00000241962",5,12,3,6,19,28,5,8
"ENSG00000224959",9,21,7,2,15,4,48,47
"ENSG00000225111",9,23,12,17,47,19,7,13
"ENSG00000106178",80,57,15,26,0,0,0,0
"ENSG00000164898",11,13,19,11,23,14,1,7
"ENSG00000248538",22,17,9,6,0,0,0,0
"ENSG00000127084",4,6,0,0,33,18,11,1
"ENSG00000259321",3,1,0,1,32,55,8,6
"ENSG00000269974",11,7,7,4,9,17,11,9
"ENSG00000259674",64,57,6,25,2,4,0,2
"ENSG00000260293",29,31,13,9,30,25,0,1
"ENSG00000140987",16,10,23,10,10,8,5,8
"ENSG00000128645",0,0,0,0,64,28,7,22
"ENSG00000232352",2,0,1,3,13,0,3,3
"ENSG00000250986",0,0,0,0,35,15,1,6
"ENSG00000261604",3,3,0,2,14,8,4,14
"ENSG00000113248",26,32,13,9,14,6,2,0
"ENSG00000274267",5,5,16,12,7,2,16,21
"ENSG00000007952",28,19,13,18,13,7,3,2
"ENSG00000282021",32,36,13,16,9,7,14,8
"ENSG00000284948",6,1,13,11,10,5,9,12
"ENSG00000197816",19,24,9,13,16,12,2,1
"ENSG00000260704",38,38,25,33,0,0,0,0
"ENSG00000258768",6,13,6,6,23,35,0,1
"ENSG00000129194",18,9,2,5,0,0,17,25
"ENSG00000227477",4,9,2,10,6,5,8,6
"ENSG00000279198",17,14,3,12,10,4,12,5
"ENSG00000179909",15,13,10,9,26,29,6,8
"ENSG00000273137",17,14,8,18,3,0,6,1
"ENSG00000223374",7,8,0,7,22,34,10,11
"ENSG00000154252",9,3,7,2,6,2,15,7
"ENSG00000250376",31,21,3,10,38,52,3,15
"ENSG00000285730",3,8,1,1,23,78,0,0
"ENSG00000273084",13,9,10,6,9,5,5,8
"ENSG00000104413",0,0,0,0,6,5,11,7
"ENSG00000197653",3,5,6,6,9,5,2,5
"ENSG00000233325",6,5,2,5,4,9,0,4
"ENSG00000236581",2,1,3,4,41,15,32,31
"ENSG00000172575",4,6,4,5,5,3,4,2
"ENSG00000259354",2,0,1,2,0,0,2,0
"ENSG00000280039",2,4,5,4,5,5,40,16
"ENSG00000261777",10,10,3,2,31,18,8,9
"ENSG00000260923",6,2,0,0,38,28,35,32
"ENSG00000235621",0,0,0,0,43,59,2,2
"ENSG00000171124",3,4,5,5,8,4,5,3
"ENSG00000278948",4,1,17,8,2,0,19,15
"ENSG00000227252",0,2,0,0,52,30,1,2
"ENSG00000273486",33,32,9,7,19,18,1,3
"ENSG00000249637",4,5,2,1,43,18,14,15
"ENSG00000272320",3,21,1,3,6,22,1,3
"ENSG00000225532",0,0,23,18,0,3,6,10
"ENSG00000127364",10,7,4,9,11,44,4,6
"ENSG00000285803",3,2,5,1,14,26,4,3
"ENSG00000197748",12,3,2,5,29,21,1,2
"ENSG00000256546",32,28,5,4,18,16,9,9
"ENSG00000272909",17,15,3,2,30,20,0,0
"ENSG00000274253",3,0,0,0,7,12,1,5
"ENSG00000232803",5,1,34,35,1,3,0,4
"ENSG00000223875",3,9,2,7,16,3,1,9
"ENSG00000222345",5,6,1,9,7,8,4,4
"ENSG00000229325",9,4,12,6,2,9,1,3
"ENSG00000213763",13,21,7,13,24,6,3,8
"ENSG00000228775",5,1,3,6,4,4,0,1
"ENSG00000127366",2,11,2,0,10,22,6,4
"ENSG00000228933",6,6,13,6,12,12,12,17
"ENSG00000255893",6,11,22,16,21,38,5,4
"ENSG00000254694",3,3,1,0,10,22,3,9
"ENSG00000257557",19,21,9,4,17,23,3,2
"ENSG00000140107",0,1,0,0,8,2,28,25
"ENSG00000235408",13,19,1,1,3,9,17,8
"ENSG00000268912",26,15,5,6,5,6,0,0
"ENSG00000223901",14,4,4,1,15,12,0,2
"ENSG00000232671",14,7,19,26,9,5,13,10
"ENSG00000145384",0,0,0,0,44,56,3,1
"ENSG00000229950",21,10,27,21,0,0,0,0
"ENSG00000280303",20,10,18,9,12,17,9,6
"ENSG00000226334",6,13,8,6,1,1,2,2
"ENSG00000070031",0,10,2,0,0,0,1,3
"ENSG00000256940",34,32,27,14,0,0,1,3
"ENSG00000272767",14,8,14,20,3,1,13,14
"ENSG00000256050",48,31,12,15,3,1,0,0
"ENSG00000257950",12,8,7,15,12,17,18,21
"ENSG00000275763",10,13,4,5,16,10,11,9
"ENSG00000267082",15,19,3,9,7,4,11,7
"ENSG00000267871",3,7,14,3,10,7,5,11
"ENSG00000224621",16,15,3,2,5,3,14,13
"ENSG00000249007",38,21,54,54,0,0,1,0
"ENSG00000145075",7,6,0,2,18,26,1,3
"ENSG00000164309",20,10,11,3,19,21,3,6
"ENSG00000230943",20,12,20,32,10,9,14,22
"ENSG00000227329",9,14,3,0,3,6,3,0
"ENSG00000160408",3,2,9,3,0,0,27,18
"ENSG00000234925",1,2,1,4,0,0,0,0
"ENSG00000227258",15,23,15,8,0,1,0,0
"ENSG00000260367",17,12,3,5,9,10,8,8
"ENSG00000163354",8,7,10,14,1,3,0,0
"ENSG00000281195",5,3,1,2,22,40,1,5
"ENSG00000225420",0,0,8,9,2,1,51,40
"ENSG00000198075",10,9,2,10,39,40,12,12
"ENSG00000163576",35,50,8,8,5,3,2,2
"ENSG00000055957",1,0,0,1,31,34,15,17
"ENSG00000163377",0,0,0,0,74,55,15,5
"ENSG00000272087",17,28,9,4,19,7,5,3
"ENSG00000180834",12,12,3,3,0,0,4,3
"ENSG00000197576",0,3,1,0,33,15,21,29
"ENSG00000148541",10,14,5,4,43,48,6,10
"ENSG00000183484",27,18,36,35,0,0,8,7
"ENSG00000140543",30,13,17,11,13,16,1,0
"ENSG00000008516",10,4,12,6,0,0,17,10
"ENSG00000171931",61,62,21,6,2,2,0,0
"ENSG00000261575",12,10,6,16,9,2,9,6
"ENSG00000231125",4,11,3,3,15,18,5,8
"ENSG00000134193",20,26,16,27,0,0,0,0
"ENSG00000162746",11,19,7,8,6,0,4,2
"ENSG00000261428",20,29,9,3,31,32,0,1
"ENSG00000182568",5,2,4,2,2,3,0,1
"ENSG00000237978",31,46,23,51,3,0,3,0
"ENSG00000271646",13,3,16,7,18,25,14,11
"ENSG00000253731",29,36,16,7,8,8,1,0
"ENSG00000255389",2,5,2,1,5,8,14,23
"ENSG00000130427",1,0,0,1,68,27,21,16
"ENSG00000227199",1,1,4,4,30,22,12,13
"ENSG00000229261",18,13,45,23,0,0,22,27
"ENSG00000171817",2,1,3,1,21,16,6,7
"ENSG00000226754",6,2,1,0,1,10,0,3
"ENSG00000188859",23,12,2,6,9,2,5,12
"ENSG00000227799",25,19,9,1,13,5,6,5
"ENSG00000260101",4,5,24,28,28,34,3,2
"ENSG00000207650",18,35,24,18,10,2,6,6
"ENSG00000248873",4,3,0,2,22,36,4,5
"ENSG00000271978",0,0,0,1,13,15,25,18
"ENSG00000204531",25,17,5,5,33,12,8,15
"ENSG00000112494",20,17,2,2,30,30,24,27
"ENSG00000229368",8,7,0,2,0,0,2,1
"ENSG00000239148",67,71,17,14,0,0,0,0
"ENSG00000139209",0,0,0,0,57,76,4,9
"ENSG00000258136",12,16,12,16,4,6,20,11
"ENSG00000064270",12,7,7,8,2,4,6,6
"ENSG00000273513",2,2,2,1,0,0,5,0
"ENSG00000267013",75,73,14,7,0,0,0,0
"ENSG00000159905",6,3,4,4,8,16,1,3
"ENSG00000223461",1,0,16,13,9,2,22,25
"ENSG00000272654",17,15,9,4,8,11,2,1
"ENSG00000273058",16,32,8,13,31,14,7,13
"ENSG00000185614",30,18,20,26,0,0,4,4
"ENSG00000121089",3,15,5,20,7,1,6,16
"ENSG00000232186",9,13,11,10,7,18,7,4
"ENSG00000197580",3,3,3,5,5,16,10,12
"ENSG00000139626",55,60,24,24,0,0,0,0
"ENSG00000103355",1,5,64,61,0,0,3,0
"ENSG00000230330",21,13,18,9,10,2,8,3
"ENSG00000278963",2,8,3,2,8,5,8,8
"ENSG00000108622",20,34,19,19,15,9,7,15
"ENSG00000265055",6,0,2,2,3,0,0,3
"ENSG00000186998",1,0,0,0,2,2,7,8
"ENSG00000229598",6,5,1,2,3,4,6,5
"ENSG00000183145",0,0,0,0,37,15,10,13
"ENSG00000157992",16,5,6,5,13,12,23,18
"ENSG00000270441",0,1,1,2,0,0,1,2
"ENSG00000233452",3,6,24,15,1,3,7,7
"ENSG00000271550",24,14,14,16,3,1,11,9
"ENSG00000231566",26,28,20,24,6,9,5,1
"ENSG00000278390",4,1,1,3,10,12,2,4
"ENSG00000165949",10,1,8,10,3,6,10,12
"ENSG00000212901",0,0,0,1,45,27,41,49
"ENSG00000267632",19,10,7,2,15,21,5,3
"ENSG00000276488",42,41,9,4,3,3,0,0
"ENSG00000269894",8,1,13,22,22,21,4,6
"ENSG00000157343",1,0,0,1,2,1,1,0
"ENSG00000213413",17,30,1,8,22,15,0,0
"ENSG00000171056",0,4,5,3,23,27,17,28
"ENSG00000246339",7,11,7,8,11,9,4,0
"ENSG00000231587",12,19,10,2,12,14,10,26
"ENSG00000185267",11,15,9,7,12,10,7,4
"ENSG00000273888",6,6,7,5,6,2,4,3
"ENSG00000270108",4,4,2,8,4,1,4,4
"ENSG00000183549",0,0,0,1,55,54,1,12
"ENSG00000279722",3,6,11,12,23,24,3,0
"ENSG00000266369",0,0,0,2,58,51,11,7
"ENSG00000279442",62,58,21,21,0,2,2,0
"ENSG00000260464",7,5,1,8,13,18,7,5
"ENSG00000232093",18,11,14,15,1,1,0,4
"ENSG00000128655",28,11,5,2,35,38,5,1
"ENSG00000181322",1,11,2,1,5,14,6,8
"ENSG00000039537",9,10,2,1,62,59,9,9
"ENSG00000196747",1,2,10,14,16,16,6,19
"ENSG00000224046",7,7,7,8,18,16,6,7
"ENSG00000106336",3,6,2,9,1,1,2,0
"ENSG00000271826",17,17,8,14,5,5,0,2
"ENSG00000196972",12,9,2,5,2,4,6,2
"ENSG00000177335",0,1,0,0,29,16,11,8
"ENSG00000230397",6,5,3,8,6,33,21,11
"ENSG00000233871",7,6,3,4,43,20,6,3
"ENSG00000259343",0,0,1,1,9,6,4,3
"ENSG00000158486",8,13,5,6,16,25,5,4
"ENSG00000269246",2,5,2,0,1,0,2,0
"ENSG00000284602",3,6,4,4,23,13,1,2
"ENSG00000198520",2,0,4,5,5,1,1,6
"ENSG00000226167",3,6,4,1,1,14,9,13
"ENSG00000277406",10,8,6,5,10,2,9,6
"ENSG00000231064",22,22,24,11,0,0,0,0
"ENSG00000228606",5,4,0,2,2,7,2,0
"ENSG00000158869",2,0,0,1,54,33,9,17
"ENSG00000143994",3,0,7,6,9,18,44,23
"ENSG00000279191",43,39,6,14,7,12,3,8
"ENSG00000167165",52,76,12,22,0,1,0,0
"ENSG00000240207",17,27,4,7,12,1,2,0
"ENSG00000124713",2,0,3,4,36,34,21,9
"ENSG00000273024",15,8,4,0,5,19,1,1
"ENSG00000170356",11,10,22,13,0,0,0,0
"ENSG00000215244",6,9,6,5,0,0,1,1
"ENSG00000270589",3,3,8,14,5,3,5,0
"ENSG00000139988",7,4,13,10,19,11,17,16
"ENSG00000262691",0,0,0,0,3,9,1,1
"ENSG00000275413",15,10,7,3,5,16,11,3
"ENSG00000263004",10,6,7,6,5,7,1,1
"ENSG00000285752",4,2,9,3,15,9,2,1
"ENSG00000225953",9,4,2,2,0,1,5,4
"ENSG00000271828",10,11,5,1,5,9,2,1
"ENSG00000164849",11,14,21,19,11,14,7,9
"ENSG00000276840",7,26,8,11,1,2,2,11
"ENSG00000224897",46,27,15,34,1,0,1,0
"ENSG00000260317",10,16,38,63,6,6,1,5
"ENSG00000196497",6,12,3,1,44,21,10,7
"ENSG00000252690",1,6,5,2,13,7,3,5
"ENSG00000180638",26,21,2,6,10,6,4,1
"ENSG00000249863",9,12,2,2,13,32,3,0
"ENSG00000230612",2,0,2,2,2,8,1,3
"ENSG00000204622",4,6,9,13,6,11,6,3
"ENSG00000278416",20,13,5,13,7,6,3,10
"ENSG00000253361",0,0,0,0,24,17,11,10
"ENSG00000236739",4,1,10,2,1,2,4,13
"ENSG00000281005",2,2,12,19,5,6,20,4
